id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14145593,Wonderful Amsterdam,10707585,Nina,,De Pijp - Rivierenbuurt,52.35175374259604,4.888162935239518,Entire home/apt,98,5,7,2018-08-06,0.26,1,71
14145698,Beautiful Room,85428472,Fatima,,De Aker - Nieuw Sloten,52.3473284441576,4.787485966697223,Private room,55,1,177,2019-01-03,6.16,2,6
14146318,Two floor apartment with 6 rooms and roof terrace,4314560,Laurens,,Bos en Lommer,52.374219436780734,4.847865033214118,Entire home/apt,199,4,14,2018-12-28,0.47,1,0
14146873,Splendid 3 floor town house in centre of A'dam,69362227,Vincent,,Oostelijk Havengebied - Indische Buurt,52.374603961629035,4.944702692237763,Entire home/apt,149,2,4,2017-01-02,0.14,1,0
14147341,"Perfectly located family apartment in ""de Pijp""",85449959,Lisa,,De Pijp - Rivierenbuurt,52.35222999632916,4.8989047276430995,Entire home/apt,189,2,2,2016-08-27,0.07,1,0
14147419,"Beautiful, spacious top floor apartment w/ rooftop",22008071,Valentina,,De Baarsjes - Oud-West,52.36183290244971,4.866272120768161,Private room,140,1,3,2017-04-17,0.11,2,0
14148546,Bright and spacious apartment near the city center,85462143,Sophie,,De Pijp - Rivierenbuurt,52.34912072792075,4.895891346536482,Entire home/apt,150,2,3,2016-08-15,0.10,1,0
14149063,Vinkeles residence 1BR Canal View Museum District,66759685,Katelijn,,Zuid,52.35289338847394,4.873922321506437,Entire home/apt,110,28,7,2018-08-13,0.24,2,292
14150880,Apartment in Amsterdam east,85494874,Tim,,Oud-Oost,52.3643723750532,4.925978281133751,Entire home/apt,120,2,21,2018-11-25,0.72,1,8
14151704,"Lovely Apartment ""De Pijp"" Area",35231676,K.J.,,De Pijp - Rivierenbuurt,52.35417126074531,4.904447419633795,Entire home/apt,145,2,9,2018-05-20,0.32,1,0
14152376,Light apartment in city centre (sunny balcony),8102082,Ruben,,Centrum-Oost,52.36285988825942,4.9144680586333935,Entire home/apt,125,2,12,2017-05-05,0.41,2,0
14152377,"Cozy, quiet room with a lovely garden - free wifi!",85515305,Jona,,Centrum-Oost,52.36896978493541,4.924465068076777,Private room,75,2,19,2017-08-06,0.63,1,0
14152718,Apartment near Arena.,85520870,Meg,,Gaasperdam - Driemond,52.2967878873469,4.9719167929239285,Entire home/apt,152,2,34,2018-10-21,1.14,1,0
14157021,Modern room in Amsterdam West,4447783,Rega,,Geuzenveld - Slotermeer,52.37907629260136,4.800283610511882,Private room,47,2,77,2018-11-18,2.80,1,27
14157367,Modern one bedroom apartment in hip Old-West Area,2904074,Ahmed,,Slotervaart,52.36480242308327,4.841480797383168,Entire home/apt,110,2,15,2018-01-06,0.51,1,0
14158010,beautifull Cozy 2 bedrooms apartement + Garden,85597397,Ben,,De Pijp - Rivierenbuurt,52.35346840225133,4.900876486448212,Entire home/apt,100,1,7,2018-01-02,0.24,1,0
14158629,"Stylish ""Golden Age"" Apartment (Rembrandt Square)",85603659,Freek,,Centrum-West,52.366803697243725,4.89511058858526,Entire home/apt,450,3,28,2018-07-14,0.96,1,158
14159545,"Gorgeous, classy apartment in vibrant central area",85611677,Warja And Vera,,De Baarsjes - Oud-West,52.3656755479199,4.867304582865169,Entire home/apt,200,1,42,2018-12-09,1.43,1,17
14160557,"Simple but Cosy apartment,  Amsterdam West",12763424,Nienke,,Bos en Lommer,52.379701863012514,4.860861647560541,Entire home/apt,95,2,5,2017-07-27,0.19,1,0
14162660,Light spacious design apartment near Amstel river,42264867,Jocelyn,,Oud-Oost,52.354155068229865,4.910450234853118,Entire home/apt,150,3,25,2018-04-02,1.16,1,0
14162959,Cosy garden house near the Jordaan district,16751797,Aniek,,Westerpark,52.38108861154379,4.877610581362196,Private room,79,2,5,2017-08-23,0.17,1,0
14162982,Top location newly renovated Amsterdam apartment,85664579,Berber,,Centrum-West,52.36762823532273,4.882762672191356,Entire home/apt,100,2,10,2017-09-18,0.35,1,0
14164314,Your lovely Amsterdam apartment with cosy balcony,19965139,Florine,,De Pijp - Rivierenbuurt,52.35471018136067,4.90087901257069,Entire home/apt,210,3,8,2018-05-12,0.27,1,0
14165002,Lovely apt. with roof terrace (5min from center),24362375,Nina,,De Baarsjes - Oud-West,52.36412516363816,4.862819240377361,Entire home/apt,180,4,14,2018-03-19,0.48,1,0
14166111,Amsterdam,85709022,Huseyin,,Watergraafsmeer,52.35805801545956,4.946848110267229,Entire home/apt,100,4,5,2017-08-13,0.17,1,0
14166378,Studio with balcony near Westerpark,22072623,Emma,,Westerpark,52.38082470696433,4.871320260217109,Entire home/apt,95,2,7,2017-05-21,0.24,1,0
14166484,Clean and Comfortable City Center appartment,17231542,Eline,,De Baarsjes - Oud-West,52.36093569701632,4.866219119740622,Entire home/apt,140,2,11,2017-11-19,0.38,1,0
14166745,Beautiful and cosy home in Central-South Amsterdam,17017809,Emmy,,Buitenveldert - Zuidas,52.33245262799868,4.872968305108773,Entire home/apt,89,2,22,2018-10-03,0.74,1,11
14166765,Unique Renovated Apartment @ Amsterdam Center,35936514,Itay,,Westerpark,52.39105999094269,4.8911828306463025,Entire home/apt,115,3,13,2018-01-28,0.46,1,11
14170174,scandinavian styled home in the old pijp,5110349,Anouk,,De Pijp - Rivierenbuurt,52.355309525233295,4.888935680706095,Entire home/apt,120,1,20,2018-12-24,0.67,1,0
14171624,Cosy luxury apartment Amsterdam West,58558108,Ron,,Bos en Lommer,52.3764850107049,4.851204276373732,Entire home/apt,180,2,17,2018-10-10,0.57,1,0
14172232,Stylish and central appartment nearby Vondel parc,85797410,Stéphanie,,De Baarsjes - Oud-West,52.360630486083004,4.865594100175071,Entire home/apt,90,4,19,2018-12-31,0.70,1,4
14172612,Stylish|Bright & Central Old South Apartment 80m2,4202425,Rik,,De Pijp - Rivierenbuurt,52.347728057676896,4.896466369025188,Entire home/apt,255,2,32,2018-10-21,1.52,1,38
14173331,Spacy studio close to RAI Amsterdam,1465500,Ronit,,De Pijp - Rivierenbuurt,52.343197547077075,4.902581034955747,Entire home/apt,85,2,47,2018-12-15,1.59,1,324
14174077,Beautiful Jordan rooftop apartment in city centre!,85816548,Biondi,,Centrum-West,52.37001256329785,4.877760388277422,Entire home/apt,139,2,1,2016-07-29,0.03,1,0
14175011,Lovely and spacious apartment - central location,10191578,Raïsa,,Oud-Oost,52.357501184258155,4.909699090838777,Entire home/apt,129,1,2,2016-09-12,0.07,1,12
14175553,"Renovated, cozy apartment with terrace",85835722,Sabine,,De Baarsjes - Oud-West,52.3721056659292,4.872959989653376,Entire home/apt,280,2,13,2018-05-21,0.44,1,0
14175671,Bright Room in Museumplein,41097175,Jo,,Zuid,52.35572317181759,4.880809271310511,Private room,40,1,0,,,1,0
14178320,Spacious family house (canal view),84666359,Bob,,IJburg - Zeeburgereiland,52.34890861773548,5.005542584111696,Entire home/apt,185,3,6,2018-12-23,0.29,1,46
14180378,1r. Appartment(&balcony) nearby nightlife&centre,85889158,Roy,,Oud-Oost,52.35828964412416,4.9225762205150945,Entire home/apt,75,2,1,2016-09-17,0.04,1,0
14181194,Cosy Apartment close to centre,1684748,Pamela,,Westerpark,52.384779958109085,4.87270129092187,Entire home/apt,89,2,7,2019-01-01,0.25,1,14
14181885,Beautiful light penthouse with stunning view,6408550,Swaantje,,Oostelijk Havengebied - Indische Buurt,52.377611848851366,4.923623848567564,Entire home/apt,125,2,6,2017-05-01,0.21,1,47
14182701,Authentic barge in the river Amstel in Amsterdam,85927858,Rick,,De Pijp - Rivierenbuurt,52.333671791164754,4.902929192484171,Private room,65,3,103,2018-12-03,3.50,2,93
14182817,Light Canal Apartment,7969106,Ruben,,Centrum-Oost,52.36373631424105,4.909117381587999,Entire home/apt,105,2,9,2019-01-05,0.30,1,4
14183333,Lovely apartment in the heart of Amsterdam,40355319,Moniek,,De Pijp - Rivierenbuurt,52.34468175658202,4.906940832114424,Entire home/apt,80,5,3,2017-01-05,0.10,1,0
14188692,"Spacious, bright and trendy apt",3397048,George,,De Baarsjes - Oud-West,52.365978587711105,4.853383088613535,Entire home/apt,150,4,3,2017-10-10,0.10,1,29
14189053,"Spacious brandnew apartment, great location",55715648,Tamer,,Oostelijk Havengebied - Indische Buurt,52.361702470772194,4.932966370905672,Entire home/apt,150,2,13,2018-07-04,0.61,1,179
14190180,NEW: Cozy and bright apartment in the Jordaan,5262011,Meike En Rutger,,Centrum-West,52.38027866982889,4.885040085489275,Entire home/apt,108,2,23,2018-10-01,0.78,1,0
14190815,Cool authentic home in Amsterdam East.,9202473,Reinier,,Oostelijk Havengebied - Indische Buurt,52.367802979155655,4.944788793596025,Entire home/apt,100,4,23,2018-10-30,0.77,1,0
14190912,"Spacious apartment, central and at the canal",24736354,Frederique,,De Baarsjes - Oud-West,52.363222381640014,4.860099403463325,Entire home/apt,100,2,1,2016-08-22,0.03,1,0
14190930,Admirable Home in the Museum District | GARDEN,86037683,Sabina,,Zuid,52.35515899596387,4.877205566554082,Entire home/apt,176,2,19,2017-10-28,0.65,1,0
14190937,Amsterdam apartment near Vondelpark,67798879,Elias,,Zuid,52.350957511957915,4.853179513964418,Entire home/apt,74,11,3,2018-06-08,0.30,1,0
14191649,Lovely styled Amsterdam East apartment,25840017,Susan,,Oostelijk Havengebied - Indische Buurt,52.359529158819385,4.937387323803114,Entire home/apt,150,2,2,2016-08-26,0.07,1,0
14191780,Sunny & quiet appartment on perfect spot Amsterdam,86037040,Margot,,Oud-Oost,52.355605506406405,4.9094990624605686,Entire home/apt,175,2,26,2018-12-01,0.91,1,0
14191966,Unique Stylish Studio Apt. in Amsterdam | Garden,69971797,BnB Beheer,,Oud-Oost,52.359956361588466,4.924179226105915,Entire home/apt,100,2,183,2018-12-28,6.23,7,198
14192388,New central apartment in city centre near Jordaan,86052200,Dingchang,,Centrum-West,52.38237348237445,4.889114472650764,Entire home/apt,135,2,27,2016-12-27,0.91,2,86
14194451,Beautiful design apartment @ perfect location!,86052200,Dingchang,,Centrum-West,52.38143278323869,4.88770323717259,Entire home/apt,135,2,11,2016-10-04,0.37,2,0
14195772,"LOVELY HOUSE BOAT, 12 MIN. FROM AMS. CENTRAL",14183886,Luis,,IJburg - Zeeburgereiland,52.36633924764812,4.959115243118332,Entire home/apt,98,3,0,,,26,0
14196190,apartment Amsterdam center (canal),86093633,Raymond,,Centrum-West,52.36881414254809,4.886645143234501,Entire home/apt,140,1,55,2018-07-01,1.84,1,43
14198559,Bright & Sunny 2BRM @City Centre & Jordaan,11934536,Saskia,,Westerpark,52.374299776087966,4.875301798207716,Entire home/apt,199,8,25,2017-04-07,0.85,1,0
14200794,Luxury apartment at good location,13912500,Bastiaan,,De Baarsjes - Oud-West,52.374856143030904,4.860132888417319,Entire home/apt,79,2,10,2018-09-24,1.42,1,0
14206383,Luxury apartment with roof terrace,38891064,Bodine,,Centrum-West,52.382915124818304,4.882985920439249,Entire home/apt,270,1,32,2019-01-01,1.08,2,0
14206876,Cozy apartment in vibrant area near city center!,86234517,Michiel,,De Pijp - Rivierenbuurt,52.3554889073254,4.900399030909672,Entire home/apt,130,15,7,2016-11-13,0.24,1,170
14206892,Beautifuly styled house in the Jordaan district,86235665,Jeroen,,Centrum-West,52.37851892261505,4.881596022790061,Entire home/apt,205,1,25,2018-12-26,0.85,1,0
14207243,Royal Apartment across Museumsquare,17323291,Claudia,,Zuid,52.35651981611297,4.885328874348917,Entire home/apt,165,2,2,2017-10-24,0.07,1,0
14208675,"Authentic apt with GARDEN | South, Park, Museum",19578941,Nienke,,Zuid,52.34539992445648,4.864790156608086,Entire home/apt,140,5,6,2017-05-18,0.21,1,33
14208793,Studio just outside the city centre,80953443,Davy,,Slotervaart,52.37253608597255,4.838727718108159,Entire home/apt,63,5,4,2017-08-18,0.14,1,0
14208989,"Light and spacious apt with garden, 5 min from CS",18652541,Inge,,Oud-Noord,52.382396494031916,4.911322706162323,Entire home/apt,110,2,3,2017-04-16,0.11,1,0
14209054,Beautiful cosy family apartment 4p,20274042,Jildert,,Oud-Oost,52.35712114766611,4.924974331241822,Entire home/apt,120,2,2,2016-08-18,0.07,1,0
14210265,"EXCELLENT APARTMENT,PERFECTLY LOCATED,AMST,CENTRAL",14183886,Luis,,De Baarsjes - Oud-West,52.36159150938354,4.85458132961476,Entire home/apt,98,3,1,2016-09-21,0.04,26,0
14210563,Spacious apartment near the Amsterdam Rai,86272777,Wolbrand,,De Pijp - Rivierenbuurt,52.345316087406175,4.891994739357779,Entire home/apt,180,2,1,2016-10-24,0.04,1,0
14210905,"Amazing apartment in the ""Oude Pijp"" area",86279021,Lianne,,De Pijp - Rivierenbuurt,52.355129778054646,4.8969840016976685,Entire home/apt,125,2,29,2018-11-25,0.99,1,19
14210950,Cosy apartment in Amsterdam,20251104,Foti,,Oostelijk Havengebied - Indische Buurt,52.361306656087635,4.945557965211303,Entire home/apt,95,3,18,2018-11-25,0.61,1,15
14211678,Central lovely new apartment in the city center,1202531,Magdalena,,Centrum-Oost,52.37014710396594,4.909732048907328,Entire home/apt,120,2,42,2018-12-15,1.42,1,0
14211963,"Big family house, only 15min from A'dam centre",11144675,Antoinette,,IJburg - Zeeburgereiland,52.35397855042928,4.995761872573324,Entire home/apt,145,7,8,2018-08-20,0.44,1,88
14212058,Apartment in Amsterdam West,12139475,Julia,,De Baarsjes - Oud-West,52.364810925258624,4.851777083668032,Entire home/apt,76,1,4,2018-08-19,0.14,1,0
14212734,Bright apartment in A'dam-West near the FOODHALLEN,86268510,Rick,,De Baarsjes - Oud-West,52.369183358014865,4.867154629671713,Entire home/apt,120,2,4,2016-08-21,0.13,1,0
14213549,Beautiful apartment in the city centre,19513953,Wout,,Centrum-Oost,52.36172999770712,4.886404003679087,Entire home/apt,225,2,1,2016-09-13,0.04,1,0
14215098,Lovely bright apt in Trendy West close to centre,86325050,Yaniv,,De Baarsjes - Oud-West,52.36898979872495,4.865122570875757,Entire home/apt,110,2,24,2017-08-13,0.82,1,0
14215570,Modern apartment in Amsterdam-West,9406707,Tim,,De Baarsjes - Oud-West,52.3710047605673,4.848441369427684,Entire home/apt,113,2,10,2018-11-18,0.47,1,132
14216017,All-In Perfect located Jordaan house,52317866,Jesse,,Centrum-West,52.37679690203199,4.882190971864188,Entire home/apt,377,4,12,2018-12-23,0.41,2,4
14216354,"Cozy apartment, 60m2, Amsterdam West",43123099,Eline,,De Baarsjes - Oud-West,52.36942449019385,4.850744808416088,Entire home/apt,85,2,0,,,1,0
14216726,Family apartment in the Pijp with garden + 2 cats,56051037,Sjoerd,,De Pijp - Rivierenbuurt,52.34906034766049,4.895986224411696,Entire home/apt,95,2,5,2017-08-19,0.17,1,0
14217196,Beautiful spacious appartment on one of the canals,81132708,Joost,,Centrum-Oost,52.35814584682981,4.896662195869569,Entire home/apt,175,5,0,,,1,0
14218256,Vondelpark apartment for families,13370112,Aafke,,De Baarsjes - Oud-West,52.358598423386276,4.860894189782249,Entire home/apt,170,3,15,2018-10-26,0.51,1,0
14218726,Comfortable Sky Room for 1 or 2,14122005,Rick,,Slotervaart,52.363874268699035,4.844841748276402,Private room,55,2,10,2018-11-13,0.33,3,0
14225052,Cosy & bright appartment in the best area!,2988379,Lieke,,Watergraafsmeer,52.356211748016165,4.931723097515612,Entire home/apt,135,2,26,2018-08-28,0.88,1,0
14226345,Bright and spacious apartment at a canal,60710046,Diana,,De Baarsjes - Oud-West,52.36236212131124,4.859311625227274,Entire home/apt,200,2,8,2017-12-22,0.27,1,0
14226724,Amazing retro family apartment in south of Ams!,86455865,Sandra,,De Pijp - Rivierenbuurt,52.34619762831391,4.897982103265286,Entire home/apt,175,2,14,2018-08-26,0.48,1,0
14226870,Lovely Apt in the Vibrant Pijp | BALCONY,86467145,Adrianne,,De Pijp - Rivierenbuurt,52.35355428729712,4.900104882698085,Entire home/apt,100,3,9,2017-06-22,0.32,1,0
14227122,"Spacious apartment, great location",11764620,Joost,,Bos en Lommer,52.38113899684578,4.851459659969975,Entire home/apt,130,4,10,2018-10-21,0.40,1,8
14227419,Great studio in de Pijp,13347437,Tomas,,De Pijp - Rivierenbuurt,52.35443665745841,4.892434730088768,Entire home/apt,86,3,3,2016-08-28,0.10,1,0
14228256,Cosy private room near city center!,10716143,Laura,,Westerpark,52.378083321910985,4.87161615584619,Private room,80,2,4,2016-09-25,0.14,1,0
14228812,Cosy studio with roof terrace near Vondelpark,44723950,Marianne,,De Baarsjes - Oud-West,52.36112922177229,4.867283184199855,Entire home/apt,109,2,40,2018-11-12,1.36,3,0
14231399,Lovely & Comfortable City Apartment,23577687,Leonie,,Oud-Oost,52.35734046987404,4.908972718230963,Entire home/apt,90,2,11,2016-10-21,0.38,1,0
14234438,Cozy city center apartment,13052352,Kai  & Yuri,,Centrum-Oost,52.36054128054674,4.88995839941815,Entire home/apt,180,4,18,2018-06-02,0.61,1,0
14234724,"Fully private apartment in ""de Pijp"" for two",15972304,Rob,,De Pijp - Rivierenbuurt,52.35141790114711,4.894223848943936,Entire home/apt,125,3,11,2018-11-18,0.52,1,0
14234823,Double Room in Amsterdam-Zuidoost,41892895,Dennis,,Bijlmer-Oost,52.31759716171239,4.971373997601928,Private room,46,2,28,2017-11-28,0.94,1,0
14236994,Renovated luxurious industrial apartment in WEST,7978146,Jorn,,De Baarsjes - Oud-West,52.37067225802758,4.848708488260866,Entire home/apt,120,2,25,2018-10-25,0.90,1,13
14237935,Popular location Oud-west,86592284,A,,De Baarsjes - Oud-West,52.36600195668721,4.864762818875733,Entire home/apt,110,90,4,2016-12-20,0.13,1,364
14240630,"Cozy, quiet apartment in trendy East",15405450,Rosalie,,Oostelijk Havengebied - Indische Buurt,52.36365619401089,4.938238194668552,Entire home/apt,96,2,13,2018-08-25,0.55,1,0
14242231,"NEW spacious Amsterdam East apt, 10min from center",28549392,Viorel,,Oud-Oost,52.365653969730616,4.927609759533707,Entire home/apt,120,3,7,2017-03-12,0.24,1,0
14242413,"2br apartment with balcony, close to Vondelpark!",18975385,Pauline And Paul,,De Baarsjes - Oud-West,52.36872424861133,4.853103962859453,Entire home/apt,150,2,15,2018-02-09,0.51,1,21
14242539,"Classic, Classy & Stylish @Green Old City Centre!",15865162,Ivo,,Centrum-Oost,52.36529729450046,4.910726659558276,Entire home/apt,138,4,7,2017-04-30,0.24,1,0
14242910,Delightful Apartment in the CITY CENTER,86654929,Elvirak,,Centrum-West,52.376380860036925,4.893712303756515,Entire home/apt,308,2,59,2018-06-29,1.98,1,0
14244097,Spacious House at Unique Downtown Location,12502084,Sacha,,Centrum-Oost,52.36662509230097,4.906514456713831,Entire home/apt,220,2,3,2016-09-19,0.10,1,0
14244653,Modern and new APT with canal view | CITY CENTER,65859990,Martijn,,De Pijp - Rivierenbuurt,52.35078865947839,4.907480657802682,Entire home/apt,120,2,6,2017-05-28,0.20,210,0
14244881,Stay Super Cosy & Chic - DOWNTOWN,86676988,Hanna,,Centrum-West,52.376638877573754,4.881003626875888,Entire home/apt,139,2,41,2018-12-28,1.38,1,0
14245271,Cozy flat with large sunny terrace,86563211,Maria,,Buitenveldert - Zuidas,52.33248571924559,4.871330190683962,Entire home/apt,90,3,25,2018-09-28,0.89,1,0
14245813,Canal house of a Stylist,25505384,Wim,,Centrum-West,52.385446316350865,4.888561867799489,Entire home/apt,395,5,0,,,1,87
14246224,Comfortable & cozy apartment with 2 balconies | 2P,13178305,Lars,,Bos en Lommer,52.377716395730914,4.854488697822437,Entire home/apt,107,2,6,2017-07-03,0.20,1,0
14246597,Cosy Private Room - Amsterdam center,10568026,Fanny,,De Baarsjes - Oud-West,52.360527163617405,4.867838796232498,Private room,60,2,45,2019-01-06,1.53,1,4
14247857,Central and quiet place w/ sunny garden + cute cat,4975364,Cedric,,Westerpark,52.378443770473226,4.876278871391126,Entire home/apt,120,3,18,2018-12-30,0.67,1,6
14249115,Nice apartment close to Amsterdam center,24213184,Adriana,,De Baarsjes - Oud-West,52.36363858760335,4.856256862013034,Entire home/apt,95,2,9,2016-09-23,0.30,1,0
14250120,Luxurious 1-bedroom apartment,81571023,Christiaan,,Bos en Lommer,52.384545907656744,4.846142816407121,Entire home/apt,100,2,3,2017-05-04,0.12,1,0
14250357,Charming place,16082026,Wendela Margaretha,,De Baarsjes - Oud-West,52.36448533785786,4.86758244910568,Entire home/apt,135,4,28,2018-08-20,0.94,1,0
14258648,Spacious Family House @Vondelpark,86841824,Maarten,,De Baarsjes - Oud-West,52.35970165829117,4.860484338120203,Entire home/apt,165,2,25,2018-12-10,1.29,1,0
14259470,Cozy apartment in Amsterdam-West.,83577463,Julieke,,Bos en Lommer,52.37904883906074,4.848501758511868,Entire home/apt,100,7,16,2018-08-09,0.54,1,356
14260961,Charming Ensuite Canalview apartment in Oud-West,43404904,Louise,,De Baarsjes - Oud-West,52.35815619551091,4.856397749051477,Entire home/apt,120,3,2,2017-04-16,0.09,1,0
14261345,Cozy room in modern apartment,86875408,Savvas,,De Baarsjes - Oud-West,52.36331034110927,4.853956593692925,Private room,65,1,8,2018-08-27,0.28,1,0
14262625,Modern apt in South (suitable with two children),20902848,Annelies,,Zuid,52.34433090357275,4.862146808752102,Entire home/apt,95,4,6,2018-05-13,0.21,1,0
14263589,Amazing apartment near Oosterpark,86904094,Adam,,Oud-Oost,52.35770796360113,4.924550401320236,Entire home/apt,99,4,6,2018-07-04,0.31,1,0
14263782,House with garden and parking,1240761,Syl,,IJburg - Zeeburgereiland,52.35033267841419,5.006756504969792,Entire home/apt,110,10,16,2018-08-31,0.55,1,0
14264732,beGood suite,4260264,Jonie,,Slotervaart,52.353508937150146,4.828323150853873,Private room,60,3,28,2018-05-31,0.94,2,0
14270994,Sunny top-floor apartment in great neighbourhood!,87004823,Jeroen,,Zuid,52.34712068090861,4.861440695122834,Entire home/apt,125,2,5,2017-02-12,0.17,1,0
14271057,"Room on beautiful canal, close to center!",19024460,Marco,,De Baarsjes - Oud-West,52.36548012758868,4.85887150288289,Private room,85,2,15,2018-11-04,0.64,1,0
14271251,Authentic Dutch dijk house!,8780140,Ilse,,Noord-West,52.415155214815535,4.894433681752946,Entire home/apt,120,1,41,2018-09-19,1.91,1,87
14271284,Family House w/ garden 150m2 in Amsterdam,6964419,Sandrine,,De Baarsjes - Oud-West,52.37377920981244,4.860264769986058,Entire home/apt,160,2,7,2018-08-05,0.33,1,0
14272591,Cosy appartment nearby De Pijp,87024912,Ginio,,De Pijp - Rivierenbuurt,52.34362650112069,4.894214462239505,Entire home/apt,125,2,41,2018-06-23,1.38,1,226
14272759,@Vondelpark,61248844,Wendy,,Zuid,52.35083853199601,4.854040284724227,Private room,130,2,43,2018-08-18,1.55,2,70
14273788,Cosy welcoming home in a quiet area of Amsterdam,66440349,Philip,,Bos en Lommer,52.378518102176955,4.8468502292830475,Entire home/apt,121,2,10,2018-11-04,0.47,1,0
14274187,Modern Studio in Central location,62127910,Tobi,,Centrum-Oost,52.369269676350115,4.928853415453221,Entire home/apt,130,4,25,2018-12-26,0.87,1,5
14274504,Artist's Studio❤️Jordaan/Canals/CityCenter PRIVATE,82297492,Ifigenia,,Centrum-West,52.368743822060374,4.881835624719224,Private room,80,2,106,2018-12-17,3.92,1,16
14274636,Gorgeous & spacious home in truly unique location,1773041,Bas,,Noord-Oost,52.38612604531767,4.954680298208276,Entire home/apt,149,5,10,2018-09-16,0.34,1,344
14275147,Trendy loft close to city centre,17095076,Pieter,,Oud-Oost,52.3569186603749,4.908587473243417,Entire home/apt,225,2,3,2017-02-21,0.11,1,0
14275520,Family home with garden on canal in Amsterdam,19121390,Lucas,,IJburg - Zeeburgereiland,52.35262486602226,5.0066232773352475,Entire home/apt,150,4,1,2016-08-25,0.03,1,0
14277750,Petite city center loft apartment on Amstel river,87081388,Ro,,Centrum-Oost,52.36583577321899,4.900508457604793,Entire home/apt,200,2,37,2018-11-26,1.30,1,141
14278229,Beautiful spacious house at Amstel river Amsterdam,5000566,Rogier,,De Pijp - Rivierenbuurt,52.340566163458725,4.906531108282919,Entire home/apt,225,3,19,2019-01-06,0.65,1,29
14278328,Charming Home | Close to the Centre | 4P,33633903,Zuzana,,Bos en Lommer,52.37984940705706,4.8510403670851865,Entire home/apt,130,2,22,2018-11-04,0.75,1,0
14285039,spacious apartment with balcony,8049968,Charlotte,,De Pijp - Rivierenbuurt,52.35306078336177,4.8950278401655485,Entire home/apt,112,3,3,2017-06-18,0.11,1,0
14285672,Amazing & Modern APT next to CITY CENTER,65859990,Martijn,,Westerpark,52.375058426919004,4.874160810689121,Entire home/apt,120,2,13,2018-08-12,0.46,210,0
14286359,Lively Apartment in Amsterdam East | BALCONY,87196334,Erik,,Oostelijk Havengebied - Indische Buurt,52.36241377237252,4.942133730672245,Entire home/apt,150,2,16,2018-12-26,0.70,1,0
14286710,Light 3 bedroom family house with garden,5596936,Mick,,De Baarsjes - Oud-West,52.37287715798907,4.8607781737721325,Entire home/apt,200,5,2,2018-08-08,0.36,1,26
14287424,Lovely Apt in the Center| CANALVIEW & ROOF TERRACE,65859990,Martijn,,Centrum-Oost,52.361059355584295,4.8935887420091015,Entire home/apt,253,2,7,2018-12-25,0.24,210,0
14289493,Cosy modern 2 bedroom apartment,32884094,Stef,,De Baarsjes - Oud-West,52.37091934875168,4.852083868915502,Entire home/apt,149,2,31,2019-01-02,1.05,1,25
14290864,Unique design townhouse in former school building,87239392,Thomas + Bibi,,Oud-Oost,52.357040630647006,4.921606167517642,Entire home/apt,325,3,6,2017-02-27,0.22,1,0
14291618,"Big 2 bedroom apartment, Amsterdam",11326083,Stuart,,Bos en Lommer,52.37543580788555,4.859056220869809,Entire home/apt,129,2,32,2018-12-02,1.19,1,0
14291827,Sunny loft - two balconies - Vondelpark,5531316,Caspar,,Zuid,52.356117819408865,4.85279381461327,Entire home/apt,185,3,6,2019-01-01,0.24,1,11
14292407,Super Central & Bright Studio with Canal View!,27484922,Boy,,De Pijp - Rivierenbuurt,52.356725708275185,4.899935950816875,Private room,100,3,77,2018-11-08,2.69,1,365
14292432,Typical apt in idyllic part of Amsterdam,26192345,Jeroen,,Centrum-West,52.374193735630975,4.878727244983497,Entire home/apt,120,2,15,2018-11-25,0.51,2,10
14292709,Shared creative apartment in Amsterdam (cat incl!),5955474,Sander & Vivian,,De Baarsjes - Oud-West,52.36172427287619,4.864636921075455,Private room,79,2,3,2016-09-18,0.10,1,165
14293352,Beautiful & Unique 2BRM apartment @ city centre!,77279599,Alexander,,Centrum-Oost,52.37138393062005,4.903381515330975,Entire home/apt,185,3,2,2018-08-23,0.38,1,0
14293628,Studio Apartment W/ Jacuzzi De Pijp Amsterdam,4041221,Daniele,,De Pijp - Rivierenbuurt,52.35361178555646,4.906809794816035,Entire home/apt,89,2,45,2019-01-02,1.58,1,166
14295656,Cosy apartment inAmsterdam central/west,87298254,Savine,,De Baarsjes - Oud-West,52.36913615434729,4.8618355031826415,Entire home/apt,75,2,10,2017-10-15,0.34,1,0
14296549,Lovely apartment 15 min from Dam/ City Center,22768336,Salome,,De Baarsjes - Oud-West,52.361410683749824,4.854961400576295,Entire home/apt,90,3,5,2018-01-01,0.17,1,0
14297517,Spacious and Trendy Apartment,9366216,Floris,,Oud-Oost,52.364167378516946,4.92504875377996,Entire home/apt,150,8,11,2018-07-01,0.39,1,90
14297706,Lovely spacious sunny apartment with fireplace,32614718,Ylva,,De Baarsjes - Oud-West,52.371910159211836,4.870999188237564,Entire home/apt,135,4,25,2018-11-04,0.86,1,33
14299321,Lovely house in West,6027515,Ludo,,De Baarsjes - Oud-West,52.36245894305986,4.853335764392648,Entire home/apt,150,3,11,2018-11-18,0.55,1,43
